Entity,Code,Date,Daily new confirmed deaths due to COVID-19 per million people (deaths per million)
Asia,,"Jan 3, 2020",0
Asia,,"Jan 4, 2020",0
Asia,,"Jan 5, 2020",0
Asia,,"Jan 6, 2020",0
Asia,,"Jan 7, 2020",0
Asia,,"Jan 8, 2020",0
Asia,,"Jan 9, 2020",0
Asia,,"Jan 10, 2020",0
Asia,,"Jan 11, 2020",0.000215468260149946
Asia,,"Jan 12, 2020",0
Asia,,"Jan 13, 2020",0
Asia,,"Jan 14, 2020",0
Asia,,"Jan 15, 2020",0.000215468260149946
Asia,,"Jan 16, 2020",0
Asia,,"Jan 17, 2020",0
Asia,,"Jan 18, 2020",0
Asia,,"Jan 19, 2020",0.000215468260149946
Asia,,"Jan 20, 2020",0
Asia,,"Jan 21, 2020",0.0006464047804498381
Asia,,"Jan 22, 2020",0.0023701508616494065
Asia,,"Jan 23, 2020",0
Asia,,"Jan 24, 2020",0.0019392143413495143
Asia,,"Jan 25, 2020",0.0032320239022491904
Asia,,"Jan 26, 2020",0.0032320239022491904
Asia,,"Jan 27, 2020",0.00538670650374865
Asia,,"Jan 28, 2020",0.00538670650374865
Asia,,"Jan 29, 2020",0.005602174763898597
Asia,,"Jan 30, 2020",0.00818779388569795
Asia,,"Jan 31, 2020",0.00926513518644768
Asia,,"Feb 1, 2020",0.009911539966897517
Asia,,"Feb 2, 2020",0.009911539966897517
Asia,,"Feb 3, 2020",0.012281690828546923
Asia,,"Feb 4, 2020",0.014005436909746491
Asia,,"Feb 5, 2020",0.014220905169896438
Asia,,"Feb 6, 2020",0.015513714730796114
Asia,,"Feb 7, 2020",0.01572918299094606
Asia,,"Feb 8, 2020",0.01853027037289536
Asia,,"Feb 9, 2020",0.019176675153345195
Asia,,"Feb 10, 2020",0.020900421234544764
Asia,,"Feb 11, 2020",0.02327057209619417
Asia,,"Feb 12, 2020",0.020900421234544764
Asia,,"Feb 13, 2020",0.05494440633823624
Asia,,"Feb 14, 2020",0.0028010873819492984
Asia,,"Feb 15, 2020",0.030811961201442282
Asia,,"Feb 16, 2020",0.030596492941292335
Asia,,"Feb 17, 2020",0.022839635575894277
Asia,,"Feb 18, 2020",0.02111588949469471
Asia,,"Feb 19, 2020",0.0299500881608425
Asia,,"Feb 20, 2020",0.024563381657093847
Asia,,"Feb 21, 2020",0.025640722957843576
Asia,,"Feb 22, 2020",0.024132445136793954
Asia,,"Feb 23, 2020",0.021977762535294494
Asia,,"Feb 24, 2020",0.03339758032324163
Asia,,"Feb 25, 2020",0.016160119511245952
Asia,,"Feb 26, 2020",0.01249715908869687
Asia,,"Feb 27, 2020",0.007756857365398057
Asia,,"Feb 28, 2020",0.011204349527797194
Asia,,"Feb 29, 2020",0.01249715908869687
Asia,,"Mar 1, 2020",0.010342476487197409
Asia,,"Mar 2, 2020",0.012712627348846815
Asia,,"Mar 3, 2020",0.0107734130074973
Asia,,"Mar 4, 2020",0.011204349527797194
Asia,,"Mar 5, 2020",0.010557944747347356
Asia,,"Mar 6, 2020",0.011635286048097085
Asia,,"Mar 7, 2020",0.010127008227047462
Asia,,"Mar 8, 2020",0.011635286048097085
Asia,,"Mar 9, 2020",0.01680652429169579
Asia,,"Mar 10, 2020",0.014005436909746491
Asia,,"Mar 11, 2020",0.01853027037289536
Asia,,"Mar 12, 2020",0.01896120689319525
Asia,,"Mar 13, 2020",0.01896120689319525
Asia,,"Mar 14, 2020",0.02499431817739374
Asia,,"Mar 15, 2020",0.023916976876644007
Asia,,"Mar 16, 2020",0.029088215120242712
Asia,,"Mar 17, 2020",0.032320239022491905
Asia,,"Mar 18, 2020",0.03490585814429126
Asia,,"Mar 19, 2020",0.035983199445040984
Asia,,"Mar 20, 2020",0.04029256464803991
Asia,,"Mar 21, 2020",0.03813788204654044
Asia,,"Mar 22, 2020",0.03749147726609061
Asia,,"Mar 23, 2020",0.04029256464803991
Asia,,"Mar 24, 2020",0.03706054074579072
Asia,,"Mar 25, 2020",0.03425945336384142
Asia,,"Mar 26, 2020",0.04158537420893958
Asia,,"Mar 27, 2020",0.05192785069613699
Asia,,"Mar 28, 2020",0.04374005681043904
Asia,,"Mar 29, 2020",0.0486958267938878
Asia,,"Mar 30, 2020",0.0430936520299892
Asia,,"Mar 31, 2020",0.04718754897283818
Asia,,"Apr 1, 2020",0.05063504113523731
Asia,,"Apr 2, 2020",0.059900176321685
Asia,,"Apr 3, 2020",0.06356313674423408
Asia,,"Apr 4, 2020",0.032320239022491905
Asia,,"Apr 5, 2020",0.09566790750657603
Asia,,"Apr 6, 2020",0.0706735893291823
Asia,,"Apr 7, 2020",0.06011564458183494
Asia,,"Apr 8, 2020",0.06808797020738294
Asia,,"Apr 9, 2020",0.06205485892318446
Asia,,"Apr 10, 2020",0.07562935931263105
Asia,,"Apr 11, 2020",0.07088905758933224
Asia,,"Apr 12, 2020",0.08317074841787916
Asia,,"Apr 13, 2020",0.08360168493817906
Asia,,"Apr 14, 2020",0.07369014497128154
Asia,,"Apr 15, 2020",0.083817153198329
Asia,,"Apr 16, 2020",0.07325920845098165
Asia,,"Apr 17, 2020",0.35142873230456195
Asia,,"Apr 18, 2020",0.07843044669458035
Asia,,"Apr 19, 2020",0.06657969238633332
Asia,,"Apr 20, 2020",0.08123153407652965
Asia,,"Apr 21, 2020",0.07562935931263105
Asia,,"Apr 22, 2020",0.07433654975173137
Asia,,"Apr 23, 2020",0.091789478823877
Asia,,"Apr 24, 2020",0.07778404191413052
Australia,AUS,"Dec 31, 2019",0
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",0
Australia,AUS,"Jan 26, 2020",0
Australia,AUS,"Jan 27, 2020",0
Australia,AUS,"Jan 28, 2020",0
Australia,AUS,"Jan 29, 2020",0
Australia,AUS,"Jan 30, 2020",0
Australia,AUS,"Jan 31, 2020",0
Australia,AUS,"Feb 1, 2020",0
Australia,AUS,"Feb 2, 2020",0
Australia,AUS,"Feb 3, 2020",0
Australia,AUS,"Feb 4, 2020",0
Australia,AUS,"Feb 5, 2020",0
Australia,AUS,"Feb 6, 2020",0
Australia,AUS,"Feb 7, 2020",0
Australia,AUS,"Feb 8, 2020",0
Australia,AUS,"Feb 9, 2020",0
Australia,AUS,"Feb 10, 2020",0
Australia,AUS,"Feb 11, 2020",0
Australia,AUS,"Feb 12, 2020",0
Australia,AUS,"Feb 13, 2020",0
Australia,AUS,"Feb 14, 2020",0
Australia,AUS,"Feb 15, 2020",0
Australia,AUS,"Feb 16, 2020",0
Australia,AUS,"Feb 17, 2020",0
Australia,AUS,"Feb 18, 2020",0
Australia,AUS,"Feb 19, 2020",0
Australia,AUS,"Feb 20, 2020",0
Australia,AUS,"Feb 21, 2020",0
Australia,AUS,"Feb 22, 2020",0
Australia,AUS,"Feb 23, 2020",0
Australia,AUS,"Feb 24, 2020",0
Australia,AUS,"Feb 25, 2020",0
Australia,AUS,"Feb 26, 2020",0
Australia,AUS,"Feb 27, 2020",0
Australia,AUS,"Feb 28, 2020",0
Australia,AUS,"Feb 29, 2020",0
Australia,AUS,"Mar 1, 2020",0.03921586928189979
Australia,AUS,"Mar 2, 2020",0
Australia,AUS,"Mar 3, 2020",0
Australia,AUS,"Mar 4, 2020",0
Australia,AUS,"Mar 5, 2020",0.03921586928189979
Australia,AUS,"Mar 6, 2020",0
Australia,AUS,"Mar 7, 2020",0
Australia,AUS,"Mar 8, 2020",0.03921586928189979
Australia,AUS,"Mar 9, 2020",0
Australia,AUS,"Mar 10, 2020",0
Australia,AUS,"Mar 11, 2020",0
Australia,AUS,"Mar 12, 2020",0
Australia,AUS,"Mar 13, 2020",0
Australia,AUS,"Mar 14, 2020",0
Australia,AUS,"Mar 15, 2020",0
Australia,AUS,"Mar 16, 2020",0.07843173856379958
Australia,AUS,"Mar 17, 2020",0
Australia,AUS,"Mar 18, 2020",0
Australia,AUS,"Mar 19, 2020",0.03921586928189979
Australia,AUS,"Mar 20, 2020",0
Australia,AUS,"Mar 21, 2020",0.03921586928189979
Australia,AUS,"Mar 22, 2020",0
Australia,AUS,"Mar 23, 2020",0
Australia,AUS,"Mar 24, 2020",0
Australia,AUS,"Mar 25, 2020",0.03921586928189979
Australia,AUS,"Mar 26, 2020",0.11764760784569936
Australia,AUS,"Mar 27, 2020",0.07843173856379958
Australia,AUS,"Mar 28, 2020",0
Australia,AUS,"Mar 29, 2020",0.03921586928189979
Australia,AUS,"Mar 30, 2020",0.07843173856379958
Australia,AUS,"Mar 31, 2020",0.11764760784569936
Australia,AUS,"Apr 1, 2020",0.03921586928189979
Australia,AUS,"Apr 2, 2020",0.03921586928189979
Australia,AUS,"Apr 3, 2020",0.07843173856379958
Australia,AUS,"Apr 4, 2020",0.2745110849732985
Australia,AUS,"Apr 5, 2020",0.15686347712759915
Australia,AUS,"Apr 6, 2020",0.07843173856379958
Australia,AUS,"Apr 7, 2020",0.23529521569139872
Australia,AUS,"Apr 8, 2020",0.11764760784569936
Australia,AUS,"Apr 9, 2020",0.19607934640949895
Australia,AUS,"Apr 10, 2020",0.07843173856379958
Australia,AUS,"Apr 11, 2020",0.07843173856379958
Australia,AUS,"Apr 12, 2020",0.11764760784569936
Australia,AUS,"Apr 13, 2020",0.15686347712759915
Australia,AUS,"Apr 14, 2020",0
Australia,AUS,"Apr 15, 2020",0
Australia,AUS,"Apr 16, 2020",0.07843173856379958
Australia,AUS,"Apr 17, 2020",0
Australia,AUS,"Apr 18, 2020",0.15686347712759915
Australia,AUS,"Apr 19, 2020",0.07843173856379958
Australia,AUS,"Apr 20, 2020",0.03921586928189979
Australia,AUS,"Apr 21, 2020",0.03921586928189979
Australia,AUS,"Apr 22, 2020",0.11764760784569936
Australia,AUS,"Apr 23, 2020",0
Australia,AUS,"Apr 24, 2020",0.03921586928189979
Austria,AUT,"Dec 31, 2019",0
Austria,AUT,"Jan 1, 2020",0
Austria,AUT,"Jan 2, 2020",0
Austria,AUT,"Jan 3, 2020",0
Austria,AUT,"Jan 4, 2020",0
Austria,AUT,"Jan 5, 2020",0
Austria,AUT,"Jan 6, 2020",0
Austria,AUT,"Jan 7, 2020",0
Austria,AUT,"Jan 8, 2020",0
Austria,AUT,"Jan 9, 2020",0
Austria,AUT,"Jan 10, 2020",0
Austria,AUT,"Jan 11, 2020",0
Austria,AUT,"Jan 12, 2020",0
Austria,AUT,"Jan 13, 2020",0
Austria,AUT,"Jan 14, 2020",0
Austria,AUT,"Jan 15, 2020",0
Austria,AUT,"Jan 16, 2020",0
Austria,AUT,"Jan 17, 2020",0
Austria,AUT,"Jan 18, 2020",0
Austria,AUT,"Jan 19, 2020",0
Austria,AUT,"Jan 20, 2020",0
Austria,AUT,"Jan 21, 2020",0
Austria,AUT,"Jan 22, 2020",0
Austria,AUT,"Jan 23, 2020",0
Austria,AUT,"Jan 24, 2020",0
Austria,AUT,"Jan 25, 2020",0
Austria,AUT,"Jan 26, 2020",0
Austria,AUT,"Jan 27, 2020",0
Austria,AUT,"Jan 28, 2020",0
Austria,AUT,"Jan 29, 2020",0
Austria,AUT,"Jan 30, 2020",0
Austria,AUT,"Jan 31, 2020",0
Austria,AUT,"Feb 1, 2020",0
Austria,AUT,"Feb 2, 2020",0
Austria,AUT,"Feb 3, 2020",0
Austria,AUT,"Feb 4, 2020",0
Austria,AUT,"Feb 5, 2020",0
Austria,AUT,"Feb 6, 2020",0
Austria,AUT,"Feb 7, 2020",0
Austria,AUT,"Feb 8, 2020",0
Austria,AUT,"Feb 9, 2020",0
Austria,AUT,"Feb 10, 2020",0
Austria,AUT,"Feb 11, 2020",0
Austria,AUT,"Feb 12, 2020",0
Austria,AUT,"Feb 13, 2020",0
Austria,AUT,"Feb 14, 2020",0
Austria,AUT,"Feb 15, 2020",0
Austria,AUT,"Feb 16, 2020",0
Austria,AUT,"Feb 17, 2020",0
Austria,AUT,"Feb 18, 2020",0
Austria,AUT,"Feb 19, 2020",0
Austria,AUT,"Feb 20, 2020",0
Austria,AUT,"Feb 21, 2020",0
Austria,AUT,"Feb 22, 2020",0
Austria,AUT,"Feb 23, 2020",0
Austria,AUT,"Feb 24, 2020",0
Austria,AUT,"Feb 25, 2020",0
Austria,AUT,"Feb 26, 2020",0
Austria,AUT,"Feb 27, 2020",0
Austria,AUT,"Feb 28, 2020",0
Austria,AUT,"Feb 29, 2020",0
Austria,AUT,"Mar 1, 2020",0
Austria,AUT,"Mar 2, 2020",0
Austria,AUT,"Mar 3, 2020",0
Austria,AUT,"Mar 4, 2020",0
Austria,AUT,"Mar 5, 2020",0
Austria,AUT,"Mar 6, 2020",0
Austria,AUT,"Mar 7, 2020",0
Austria,AUT,"Mar 8, 2020",0
Austria,AUT,"Mar 9, 2020",0
Austria,AUT,"Mar 10, 2020",0
Austria,AUT,"Mar 11, 2020",0
Austria,AUT,"Mar 12, 2020",0
Austria,AUT,"Mar 13, 2020",0.11103215491206254
Austria,AUT,"Mar 14, 2020",0
Austria,AUT,"Mar 15, 2020",0
Austria,AUT,"Mar 16, 2020",0
Austria,AUT,"Mar 17, 2020",0.2220643098241251
Austria,AUT,"Mar 18, 2020",0
Austria,AUT,"Mar 19, 2020",0.11103215491206254
Austria,AUT,"Mar 20, 2020",0.2220643098241251
Austria,AUT,"Mar 21, 2020",0
Austria,AUT,"Mar 22, 2020",0.2220643098241251
Austria,AUT,"Mar 23, 2020",0.8882572392965004
Austria,AUT,"Mar 24, 2020",0.9992893942085629
Austria,AUT,"Mar 25, 2020",0.5551607745603128
Austria,AUT,"Mar 26, 2020",0.4441286196482502
Austria,AUT,"Mar 27, 2020",1.9985787884171258
Austria,AUT,"Mar 28, 2020",1.7765144785930007
Austria,AUT,"Mar 29, 2020",0
Austria,AUT,"Mar 30, 2020",1.9985787884171258
Austria,AUT,"Mar 31, 2020",2.442707408065376
Austria,AUT,"Apr 1, 2020",2.220643098241251
Austria,AUT,"Apr 2, 2020",1.9985787884171258
Austria,AUT,"Apr 3, 2020",1.3323858589447506
Austria,AUT,"Apr 4, 2020",1.1103215491206255
Austria,AUT,"Apr 5, 2020",1.9985787884171258
Austria,AUT,"Apr 6, 2020",1.9985787884171258
Austria,AUT,"Apr 7, 2020",1.7765144785930007
Austria,AUT,"Apr 8, 2020",2.5537395629774386
Austria,AUT,"Apr 9, 2020",3.3309646473618764
Austria,AUT,"Apr 10, 2020",2.442707408065376
Austria,AUT,"Apr 11, 2020",2.664771717889501
Austria,AUT,"Apr 12, 2020",1.9985787884171258
Austria,AUT,"Apr 13, 2020",1.4434180138568131
Austria,AUT,"Apr 14, 2020",1.9985787884171258
Austria,AUT,"Apr 15, 2020",1.7765144785930007
Austria,AUT,"Apr 16, 2020",0.9992893942085629
Austria,AUT,"Apr 17, 2020",1.8875466335050632
Austria,AUT,"Apr 18, 2020",2.3316752531533136
Austria,AUT,"Apr 19, 2020",1.3323858589447506
Austria,AUT,"Apr 20, 2020",0.9992893942085629
Austria,AUT,"Apr 21, 2020",1.1103215491206255
Austria,AUT,"Apr 22, 2020",0.11103215491206254
Austria,AUT,"Apr 23, 2020",3.441996802273939
Austria,AUT,"Apr 24, 2020",1.5544501687688757
Azerbaijan,AZE,"Dec 31, 2019",0
Azerbaijan,AZE,"Jan 1, 2020",0
Azerbaijan,AZE,"Jan 2, 2020",0
Azerbaijan,AZE,"Jan 3, 2020",0
Azerbaijan,AZE,"Jan 4, 2020",0
Azerbaijan,AZE,"Jan 5, 2020",0
Azerbaijan,AZE,"Jan 6, 2020",0
Azerbaijan,AZE,"Jan 7, 2020",0
Azerbaijan,AZE,"Jan 8, 2020",0
Azerbaijan,AZE,"Jan 9, 2020",0
Azerbaijan,AZE,"Jan 10, 2020",0
Azerbaijan,AZE,"Jan 11, 2020",0
Azerbaijan,AZE,"Jan 12, 2020",0
Azerbaijan,AZE,"Jan 13, 2020",0
Azerbaijan,AZE,"Jan 14, 2020",0
Azerbaijan,AZE,"Jan 15, 2020",0
Azerbaijan,AZE,"Jan 16, 2020",0
Azerbaijan,AZE,"Jan 17, 2020",0
Azerbaijan,AZE,"Jan 18, 2020",0
Azerbaijan,AZE,"Jan 19, 2020",0
Azerbaijan,AZE,"Jan 20, 2020",0
Azerbaijan,AZE,"Jan 21, 2020",0
Azerbaijan,AZE,"Jan 22, 2020",0
Azerbaijan,AZE,"Jan 23, 2020",0
Azerbaijan,AZE,"Jan 24, 2020",0
Azerbaijan,AZE,"Jan 25, 2020",0
Azerbaijan,AZE,"Jan 26, 2020",0
Azerbaijan,AZE,"Jan 27, 2020",0
Azerbaijan,AZE,"Jan 28, 2020",0
Azerbaijan,AZE,"Jan 29, 2020",0
Azerbaijan,AZE,"Jan 30, 2020",0
Azerbaijan,AZE,"Jan 31, 2020",0
Azerbaijan,AZE,"Feb 1, 2020",0
Azerbaijan,AZE,"Feb 2, 2020",0
Azerbaijan,AZE,"Feb 3, 2020",0
Azerbaijan,AZE,"Feb 4, 2020",0
Azerbaijan,AZE,"Feb 5, 2020",0
Azerbaijan,AZE,"Feb 6, 2020",0
Azerbaijan,AZE,"Feb 7, 2020",0
Azerbaijan,AZE,"Feb 8, 2020",0
Azerbaijan,AZE,"Feb 9, 2020",0
Azerbaijan,AZE,"Feb 10, 2020",0
Azerbaijan,AZE,"Feb 11, 2020",0
Azerbaijan,AZE,"Feb 12, 2020",0
Azerbaijan,AZE,"Feb 13, 2020",0
Azerbaijan,AZE,"Feb 14, 2020",0
Azerbaijan,AZE,"Feb 15, 2020",0
Azerbaijan,AZE,"Feb 16, 2020",0
Azerbaijan,AZE,"Feb 17, 2020",0
Azerbaijan,AZE,"Feb 18, 2020",0
Azerbaijan,AZE,"Feb 19, 2020",0
Azerbaijan,AZE,"Feb 20, 2020",0
Azerbaijan,AZE,"Feb 21, 2020",0
Azerbaijan,AZE,"Feb 22, 2020",0
Azerbaijan,AZE,"Feb 23, 2020",0
Azerbaijan,AZE,"Feb 24, 2020",0
Azerbaijan,AZE,"Feb 25, 2020",0
Azerbaijan,AZE,"Feb 26, 2020",0
Azerbaijan,AZE,"Feb 27, 2020",0
Azerbaijan,AZE,"Feb 28, 2020",0
Azerbaijan,AZE,"Feb 29, 2020",0
Azerbaijan,AZE,"Mar 1, 2020",0
Azerbaijan,AZE,"Mar 2, 2020",0
Azerbaijan,AZE,"Mar 6, 2020",0
Azerbaijan,AZE,"Mar 7, 2020",0
Azerbaijan,AZE,"Mar 11, 2020",0
Azerbaijan,AZE,"Mar 12, 2020",0
Azerbaijan,AZE,"Mar 13, 2020",0
Azerbaijan,AZE,"Mar 15, 2020",0
Azerbaijan,AZE,"Mar 16, 2020",0
Azerbaijan,AZE,"Mar 17, 2020",0
Azerbaijan,AZE,"Mar 18, 2020",0
Azerbaijan,AZE,"Mar 19, 2020",0
Azerbaijan,AZE,"Mar 20, 2020",0
Azerbaijan,AZE,"Mar 21, 2020",0.09862735380344062
Azerbaijan,AZE,"Mar 22, 2020",0
Azerbaijan,AZE,"Mar 23, 2020",0
Azerbaijan,AZE,"Mar 24, 2020",0
Azerbaijan,AZE,"Mar 25, 2020",0
Azerbaijan,AZE,"Mar 26, 2020",0.09862735380344062
Azerbaijan,AZE,"Mar 27, 2020",0.09862735380344062
Azerbaijan,AZE,"Mar 28, 2020",0
Azerbaijan,AZE,"Mar 29, 2020",0.09862735380344062
Azerbaijan,AZE,"Mar 30, 2020",0
Azerbaijan,AZE,"Mar 31, 2020",0
Azerbaijan,AZE,"Apr 1, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 2, 2020",0
Azerbaijan,AZE,"Apr 3, 2020",0
Azerbaijan,AZE,"Apr 4, 2020",0
Azerbaijan,AZE,"Apr 5, 2020",0
Azerbaijan,AZE,"Apr 6, 2020",0.19725470760688124
Azerbaijan,AZE,"Apr 7, 2020",0
Azerbaijan,AZE,"Apr 8, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 9, 2020",0
Azerbaijan,AZE,"Apr 10, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 11, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 12, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 13, 2020",0
Azerbaijan,AZE,"Apr 14, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 15, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 16, 2020",0
Azerbaijan,AZE,"Apr 17, 2020",0.19725470760688124
Azerbaijan,AZE,"Apr 18, 2020",0
Azerbaijan,AZE,"Apr 19, 2020",0.29588206141032186
Azerbaijan,AZE,"Apr 20, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 21, 2020",0
Azerbaijan,AZE,"Apr 22, 2020",0.09862735380344062
Azerbaijan,AZE,"Apr 23, 2020",0
Azerbaijan,AZE,"Apr 24, 2020",0
Bahamas,BHS,"Mar 16, 2020",0
Bahamas,BHS,"Mar 17, 2020",0
Bahamas,BHS,"Mar 20, 2020",0
Bahamas,BHS,"Mar 21, 2020",0
Bahamas,BHS,"Mar 22, 2020",0
Bahamas,BHS,"Mar 23, 2020",0
Bahamas,BHS,"Mar 24, 2020",0
Bahamas,BHS,"Mar 25, 2020",0
Bahamas,BHS,"Mar 26, 2020",0
Bahamas,BHS,"Mar 27, 2020",0
Bahamas,BHS,"Mar 28, 2020",0
Bahamas,BHS,"Mar 29, 2020",0
Bahamas,BHS,"Mar 30, 2020",0
Bahamas,BHS,"Mar 31, 2020",0
Bahamas,BHS,"Apr 1, 2020",0
Bahamas,BHS,"Apr 2, 2020",2.542924566685654
Bahamas,BHS,"Apr 3, 2020",0
Bahamas,BHS,"Apr 4, 2020",5.085849133371308
Bahamas,BHS,"Apr 5, 2020",2.542924566685654
Bahamas,BHS,"Apr 6, 2020",2.542924566685654
Bahamas,BHS,"Apr 7, 2020",0
Bahamas,BHS,"Apr 8, 2020",2.542924566685654
Bahamas,BHS,"Apr 9, 2020",2.542924566685654
Bahamas,BHS,"Apr 10, 2020",2.542924566685654
Bahamas,BHS,"Apr 11, 2020",0
Bahamas,BHS,"Apr 12, 2020",0
Bahamas,BHS,"Apr 13, 2020",0
Bahamas,BHS,"Apr 14, 2020",0
Bahamas,BHS,"Apr 15, 2020",0
Bahamas,BHS,"Apr 16, 2020",0
Bahamas,BHS,"Apr 17, 2020",2.542924566685654
Bahamas,BHS,"Apr 18, 2020",0
Bahamas,BHS,"Apr 19, 2020",0
Bahamas,BHS,"Apr 20, 2020",0
Bahamas,BHS,"Apr 21, 2020",0
Bahamas,BHS,"Apr 22, 2020",0
Bahamas,BHS,"Apr 23, 2020",0
Bahamas,BHS,"Apr 24, 2020",5.085849133371308
Bahrain,BHR,"Dec 31, 2019",0
Bahrain,BHR,"Jan 1, 2020",0
Bahrain,BHR,"Jan 2, 2020",0
Bahrain,BHR,"Jan 3, 2020",0
Bahrain,BHR,"Jan 4, 2020",0
Bahrain,BHR,"Jan 5, 2020",0
Bahrain,BHR,"Jan 6, 2020",0
Bahrain,BHR,"Jan 7, 2020",0
Bahrain,BHR,"Jan 8, 2020",0
Bahrain,BHR,"Jan 9, 2020",0
Bahrain,BHR,"Jan 10, 2020",0
Bahrain,BHR,"Jan 11, 2020",0
Bahrain,BHR,"Jan 12, 2020",0
Bahrain,BHR,"Jan 13, 2020",0
Bahrain,BHR,"Jan 14, 2020",0
Bahrain,BHR,"Jan 15, 2020",0
Bahrain,BHR,"Jan 16, 2020",0
Bahrain,BHR,"Jan 17, 2020",0
Bahrain,BHR,"Jan 18, 2020",0
Bahrain,BHR,"Jan 19, 2020",0
Bahrain,BHR,"Jan 20, 2020",0
Bahrain,BHR,"Jan 21, 2020",0
Bahrain,BHR,"Jan 22, 2020",0
Bahrain,BHR,"Jan 23, 2020",0
Bahrain,BHR,"Jan 24, 2020",0
Bahrain,BHR,"Jan 25, 2020",0
Bahrain,BHR,"Jan 26, 2020",0
Bahrain,BHR,"Jan 27, 2020",0
Bahrain,BHR,"Jan 28, 2020",0
Bahrain,BHR,"Jan 29, 2020",0
Bahrain,BHR,"Jan 30, 2020",0
Bahrain,BHR,"Jan 31, 2020",0
Bahrain,BHR,"Feb 1, 2020",0
Bahrain,BHR,"Feb 2, 2020",0
Bahrain,BHR,"Feb 3, 2020",0
Bahrain,BHR,"Feb 4, 2020",0
Bahrain,BHR,"Feb 5, 2020",0
Bahrain,BHR,"Feb 6, 2020",0
Bahrain,BHR,"Feb 7, 2020",0
Bahrain,BHR,"Feb 8, 2020",0
Bahrain,BHR,"Feb 9, 2020",0
Bahrain,BHR,"Feb 10, 2020",0
Bahrain,BHR,"Feb 11, 2020",0
Bahrain,BHR,"Feb 12, 2020",0
Bahrain,BHR,"Feb 13, 2020",0
Bahrain,BHR,"Feb 14, 2020",0
Bahrain,BHR,"Feb 15, 2020",0
Bahrain,BHR,"Feb 16, 2020",0
Bahrain,BHR,"Feb 17, 2020",0
Bahrain,BHR,"Feb 18, 2020",0
Bahrain,BHR,"Feb 19, 2020",0
Bahrain,BHR,"Feb 20, 2020",0
Bahrain,BHR,"Feb 21, 2020",0
Bahrain,BHR,"Feb 22, 2020",0
Bahrain,BHR,"Feb 23, 2020",0
Bahrain,BHR,"Feb 24, 2020",0
Bahrain,BHR,"Feb 25, 2020",0
Bahrain,BHR,"Feb 26, 2020",0
Bahrain,BHR,"Feb 27, 2020",0
Bahrain,BHR,"Feb 28, 2020",0
Bahrain,BHR,"Feb 29, 2020",0
Bahrain,BHR,"Mar 1, 2020",0
Bahrain,BHR,"Mar 2, 2020",0
Bahrain,BHR,"Mar 4, 2020",0
Bahrain,BHR,"Mar 5, 2020",0
Bahrain,BHR,"Mar 6, 2020",0
Bahrain,BHR,"Mar 7, 2020",0
Bahrain,BHR,"Mar 8, 2020",0
Bahrain,BHR,"Mar 9, 2020",0
Bahrain,BHR,"Mar 10, 2020",0
Bahrain,BHR,"Mar 11, 2020",0
Bahrain,BHR,"Mar 12, 2020",0
Bahrain,BHR,"Mar 13, 2020",0
Bahrain,BHR,"Mar 14, 2020",0
Bahrain,BHR,"Mar 15, 2020",0
Bahrain,BHR,"Mar 16, 2020",0
Bahrain,BHR,"Mar 17, 2020",0.5876880528308052
Bahrain,BHR,"Mar 18, 2020",0
Bahrain,BHR,"Mar 19, 2020",0
Bahrain,BHR,"Mar 20, 2020",0
Bahrain,BHR,"Mar 21, 2020",0
Bahrain,BHR,"Mar 22, 2020",0
Bahrain,BHR,"Mar 23, 2020",0.5876880528308052
Bahrain,BHR,"Mar 24, 2020",0
Bahrain,BHR,"Mar 25, 2020",0.5876880528308052
Bahrain,BHR,"Mar 26, 2020",0
Bahrain,BHR,"Mar 27, 2020",0.5876880528308052
Bahrain,BHR,"Mar 28, 2020",0
Bahrain,BHR,"Mar 29, 2020",0
Bahrain,BHR,"Mar 30, 2020",0
Bahrain,BHR,"Mar 31, 2020",0
